generic_name,brand_name,baseline_price,system_id
TRIHEXYPHENIDYL HYDROCHLORIDE,TRIHEXYPHENIDYL,0.65,00545058
METRONIDAZOLE,APO-METRONIDAZOLE TABLETS,0.65,00545066
SODIUM PHOSPHATE DIBASIC + GLUTATHIONE DISULFIDE + SODIUM BICARBONATE + DEXTROSE + POTASSIUM CHLORIDE + CALCIUM CHLORIDE + SODIUM CHLORIDE + MAGNESIUM CHLORIDE,BSS PLUS,0.65,00568082
NABILONE,CESAMET,0.65,00548375
ACYCLOVIR,ZOVIRAX,0.65,00569771
NAPROXEN,APO-NAPROXEN,0.65,00522651
BENZALKONIUM CHLORIDE,STER-BAC,0.65,00578746
ACETAMINOPHEN,NOVO-GESIC,0.65,00389218
NAPROXEN,TEVA-NAPROXEN,0.65,00565350
COLCHICINE,COLCHICINE TAB 0.6MG,0.65,00572349
CEPHALEXIN (CEPHALEXIN MONOHYDRATE),TEVA-CEPHALEXIN 250,0.65,00342092
CEPHALEXIN (CEPHALEXIN MONOHYDRATE),TEVA-CEPHALEXIN 125,0.65,00342106
GONADORELIN (GONADORELIN HYDROCHLORIDE),FACTREL,0.65,00573760
BENZALKONIUM CHLORIDE,TOTAL GERMICIDAL CLEANER AND POLISH 1%,0.65,00574988
ISOTRETINOIN,ACCUTANE,0.65,00582344
ACETAMINOPHEN,NOVO-GESIC FORTE,0.65,00482323
DIPHENHYDRAMINE HYDROCHLORIDE,EXTRA STRENGTH NYTOL TAB 50MG,0.65,00583332
OXYTETRACYCLINE HYDROCHLORIDE,OXYSOL-62.5,0.65,00560189
CIMETIDINE,CIMETIDINE,0.65,00584215
TETRACYCLINE HYDROCHLORIDE + NEOMYCIN SULFATE,NEO-CHLOR,0.65,00527335
OXAZEPAM,RIVA-OXAZEPAM,0.65,00568406
NITROGEN,GASEOUS NITROGEN 99.0%,0.65,00591645
NITROFURAZONE,PINKAWAY PWR 0.2%,0.65,00578207
ACETAMINOPHEN,TYLENOL REGULAR STRENGTH,0.65,00559393
ACETAMINOPHEN,TYLENOL EXTRA STRENGTH,0.65,00559407
PYRANTEL TARTRATE,PRO-BANMINTH,0.65,00491799
SALICYLIC ACID + BETAMETHASONE (BETAMETHASONE DIPROPIONATE),DIPROSALIC,0.65,00578436
TETRACYCLINE HYDROCHLORIDE,TETRACYCLINE,0.65,00580929
OXYTETRACYCLINE HYDROCHLORIDE,OXY TETRA-A,0.65,00546704
OXYTETRACYCLINE HYDROCHLORIDE,OXY TETRA FORTE,0.65,00546712
VITAMIN E + VITAMIN D3 + ASCORBIC ACID + MENADIONE SODIUM BISULFITE + CALCIUM CHLORIDE + POTASSIUM CHLORIDE + CALCIUM ACETATE + SODIUM ACETATE + SODIUM CHLORIDE + SODIUM DIACETATE + VITAMIN A + MAGNESIUM ACETATE + VITAMIN B12 + VITAMIN B6 + FOLIC ACID,ELECTROVITE,0.65,00580007
INSULIN SEMI SYNTHETIC HUMAN,HUMULIN R,0.65,00586714
INSULIN NPH HUMAN DNA ORIGIN,HUMULIN N,0.65,00587737
PROMETHAZINE HYDROCHLORIDE,HISTANTIL TAB 50MG,0.65,00575186
TOBRAMYCIN (TOBRAMYCIN SULFATE),TOBRAMYCIN FOR INJECTION,0.65,00533688
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE INJECTION USP,0.65,00596612
IBUPROFEN,APO-IBUPROFEN,0.65,00506052
FLUOCINONIDE,TIAMOL CREAM 0.05%,0.65,00598933
DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE 5 STERILE INJECTABLE SOLUTION,0.65,00598542
DOXYLAMINE SUCCINATE + PYRIDOXINE HYDROCHLORIDE,DICLECTIN,0.65,00609129
MENADIONE SODIUM BISULFITE,K3 VITE PWS 25MG/GM,0.65,00600539
NITROFURAZONE,NITROFUR SOLUTION 0.2%,0.65,00603864
COLISTIN (COLISTIMETHATE SODIUM),COLY-MYCIN M,0.65,00476420
SODIUM ACETATE + CALCIUM CHLORIDE + SODIUM CHLORIDE + POTASSIUM CHLORIDE + MAGNESIUM CHLORIDE,TPN ELECTROLYTES,0.65,00590215
HISTAMINE PHOSPHATE,HISTATROL,0.65,00609692
ESTRADIOL,COMPUDOSE,0.65,00590932
IVERMECTIN,EQVALAN,0.65,00594431
GENTAMICIN (GENTAMICIN SULFATE),GENTOCIN,0.65,00592293
ACETAMINOPHEN,ACETAMINOPHEN TABLETS 325 MG,0.65,00605751
ACETAMINOPHEN,EXTRA STRENGTH ACETAMINOPHEN TABLETS 500 MG,0.65,00605778
DIMENHYDRINATE,TRAVEL TABS 50 MG,0.65,00605786
BENZALKONIUM CHLORIDE,DYNAKIL PLUS LIQUID GERMICIDAL DEODORIZING DETERGENT,0.65,00608025
BENZALKONIUM CHLORIDE,GERMICIDAL MULTI-PURPOSE CLEANER 9%,0.65,00611441
VITAMIN B1 (THIAMINE HYDROCHLORIDE) + VITAMIN A + ASCORBIC ACID + VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE) + NICOTINAMIDE + VITAMIN D + VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE) + VITAMIN B2 (RIBOFLAVIN-5-PHOSPHATE) + D-PANTOTHENIC ACID (CALCIUM D-PANTOTHENATE),MULTI 1000,0.65,00586315
TEMAZEPAM,RESTORIL,0.65,00604453
FUSIDIC ACID,FUCIDIN CREAM 2%,0.65,00586668
FUSIDATE SODIUM,FUCIDIN OINTMENT 2%,0.65,00586676
SPIRONOLACTONE,TEVA-SPIRONOLACTONE,0.65,00613215
TRIAMTERENE + HYDROCHLOROTHIAZIDE,APO-TRIAZIDE,0.65,00441775
VALPROIC ACID (DIVALPROEX SODIUM),EPIVAL,0.65,00596418
OXYGEN,OXYGEN 100%,0.65,00572810
NITROGEN,NITROGEN 100%,0.65,00572829
AIR,MEDICAL AIR 100%,0.65,00572837
NITROUS OXIDE,NITROUS OXIDE 100%,0.65,00572845
CARBON DIOXIDE + OXYGEN,OXYGEN CARBON DIOXIDE MIXTURE,0.65,00572853
CARBON DIOXIDE,CARBON DIOXIDE 100%,0.65,00572861
HELIUM,HELIUM 100%,0.65,00572888
OXYGEN + HELIUM,HELIUM OXYGEN MIXTURE,0.65,00572896
AMPROLIUM,AMPROL,0.65,00140481
AMPROLIUM,AMPROL FEED PREMIX,0.65,00140503
AMINOPHYLLINE,AMINOPHYLLINE INJ 25MG/ML,0.65,00582662
ISONIAZID,PDP-ISONIAZID,0.65,00577790
SULFASALAZINE,PMS-SULFASALAZINE 500MG/TAB USP,0.65,00598461
NICARBAZIN,NICARB FEED PREMIX,0.65,00140546
EUCALYPTOL + METHYL SALICYLATE + MENTHOL,MULTI RUB,0.65,00589365
OXYCODONE HYDROCHLORIDE + ACETYLSALICYLIC ACID,TEVA-OXYCODAN,0.65,00608157
OXYCODONE HYDROCHLORIDE + ACETAMINOPHEN,TEVA-OXYCOCET,0.65,00608165
CAFFEINE + ACETYLSALICYLIC ACID + BUTALBITAL,TEVA-TECNAL,0.65,00608211
CODEINE PHOSPHATE + ACETAMINOPHEN,TEVA-EMTEC-30,0.65,00608882
CYCLOSPORINE,SANDIMMUNE I.V.,0.65,00593257
MINERAL OIL,LANSOYL GEL 78%,0.65,00608734
CETYLPYRIDINIUM CHLORIDE,RINCE BOUCHE ANTISEPTIQUE,0.65,00609900
METOPROLOL TARTRATE,APO-METOPROLOL,0.65,00618632
AMOXICILLIN (AMOXICILLIN TRIHYDRATE),APO-AMOXI,0.65,00628115
DIDECYL DIMETHYL AMMONIUM CHLORIDE,LEMON TREE,0.65,00628891
HYDROCHLOROTHIAZIDE + SPIRONOLACTONE,TEVA-SPIRONOLACTONE/HCTZ,0.65,00613231
HALOPERIDOL,TEVA-HALOPERIDOL,0.65,00363650
BACITRACIN,BACITIN,0.65,00584908
SULFASALAZINE,PMS-SULFASALAZINE-E.C. TAB 500MG,0.65,00598488
IBUPROFEN,APO-IBUPROFEN TAB 600MG,0.65,00585114
COPPER NAPHTHENATE,KOPPER KARE LIQ 37.5%,0.65,00603481
PROPYLENE GLYCOL + COBALT SULFATE + CHOLINE CHLORIDE + POTASSIUM IODIDE + ETHYLENEDIAMINE DIHYDROIODIDE,DOMCOL SOLUTION,0.65,00616117
HYDROMORPHONE HYDROCHLORIDE,DILAUDID,0.65,00125083
ETOPOSIDE,VEPESID,0.65,00616192
EPINEPHRINE,EPIPEN JR,0.65,00578657
IVERMECTIN,IVOMEC DRENCH FOR SHEEP,0.65,00622125
CYCLOPENTOLATE HYDROCHLORIDE,ODAN-CYCLOPENTOLATE,0.65,00626627
TROPICAMIDE,ODAN-TROPICAMIDE,0.65,00622885
ESTRADIOL BENZOATE + PROGESTERONE,SYNOVEX C,0.65,00618675
PHENOBARBITAL,PHENOBARB ELIXIR,0.65,00645575
PYRAZINAMIDE,PDP-PYRAZINAMIDE,0.65,00618810
LORAZEPAM,TEVA-LORAZEPAM,0.65,00637742
THEOPHYLLINE,ELIXIR DE THEOPHYLLINE,0.65,00627410
MORPHINE HYDROCHLORIDE,DOLORAL SIROP,0.65,00614491
DOCUSATE SODIUM,SELAX CAP 100MG,0.65,00514888
DIAZOXIDE,PROGLYCEM,0.65,00503347
LORAZEPAM,APO-LORAZEPAM,0.65,00655740
CHARCOAL ACTIVATED,CHARAC-50,0.65,00637955
CAFFEINE + ACETAMINOPHEN + CODEINE PHOSPHATE,TEVA-LENOLTEC NO. 3,0.65,00653276
CALCIUM CHLORIDE + POTASSIUM CHLORIDE + SODIUM CITRATE DIHYDRATE + MAGNESIUM CHLORIDE + SODIUM CHLORIDE + SODIUM ACETATE TRIHYDRATE,BSS STERILE IRRIGATING SOLUTION,0.65,00512990
DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE 2 STERILE INJECTABLE SOLUTION,0.65,00617210
UREA HYDROGEN PEROXIDE,EAROXIDE LIQ 6.5%,0.65,00656852
CODEINE PHOSPHATE,TEVA-CODEINE,0.65,00593435
CAFFEINE + CODEINE PHOSPHATE + ACETYLSALICYLIC ACID + BUTALBITAL,TEVA-TECNAL C 1/2,0.65,00608181
PENICILLIN V POTASSIUM,PEN-VK,0.65,00642215
BENZALKONIUM CHLORIDE,FECTOLIME,0.65,00664065
DICLOFENAC SODIUM,VOLTAREN,0.65,00632724
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,AIRX 15 DISINFECTANT CLEANER,0.65,00638919
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,AIRX 44 DISINFECTANT CLEANER,0.65,00638927
CODEINE PHOSPHATE + CAFFEINE + ACETYLSALICYLIC ACID + BUTALBITAL,TEVA-TECNAL C 1/4,0.65,00608203
BUTALBITAL + CAFFEINE + ACETYLSALICYLIC ACID,TEVA-TECNAL,0.65,00608238
CHLORTETRACYCLINE (CHLORTETRACYCLINE HYDROCHLORIDE),CHLOR 50,0.65,00641804
AMOXICILLIN (AMOXICILLIN TRIHYDRATE),PRO-AMOX-500,0.65,00644315
AMOXICILLIN (AMOXICILLIN TRIHYDRATE),PRO-AMOX-250,0.65,00644331
METOPROLOL TARTRATE,PRO-METOPROLOL-L,0.65,00648019
GENTAMICIN (GENTAMICIN SULFATE) + BETAMETHASONE (BETAMETHASONE VALERATE),TOPAGEN,0.65,00602841
BETAMETHASONE (BETAMETHASONE DIPROPIONATE),DIPROLENE,0.65,00629367
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,QUATO 15 DISINFECTANT CLEANER & ODOUR COUNTERACTANT,0.65,00639109
DEXAMETHASONE PHOSPHATE (DEXAMETHASONE SODIUM PHOSPHATE),DEXAMETHASONE SODIUM PHOSPHATE INJ USP 4MG/ML,0.65,00664227
METOPROLOL TARTRATE,TEVA-METOPROLOL,0.65,00648035
SODIUM CHLORIDE + SODIUM BICARBONATE + SODIUM SULFATE + POLYETHYLENE GLYCOL 3350 + POTASSIUM CHLORIDE,COLYTE,0.65,00677442
EUCALYPTOL + GUAIACOL + GUAIACOL CARBONATE + CAMPHOR,DEMO-CINEOL ADULTES/ADULTS,0.65,00319716
LORAZEPAM,PRO-LORAZEPAM,0.65,00655643
ALTRENOGEST,REGU-MATE SOLUTION 0.22%,0.65,00641987
PIROXICAM,APO PIROXICAM CAP 10MG,0.65,00642886
PIROXICAM,APO PIROXICAM CAP 20MG,0.65,00642894
DIPYRIDAMOLE,PERSANTINE,0.65,00637734
CLOPIDOL,COYDEN 25,0.65,00656925
MORPHINE SULFATE,STATEX,0.65,00594644
ACETAMINOPHEN + CODEINE PHOSPHATE + CAFFEINE,TEVA-LENOLTEC NO. 1,0.65,00653233
CAFFEINE + ACETAMINOPHEN + CODEINE PHOSPHATE,TEVA-LENOLTEC NO. 2,0.65,00653241
SODIUM BICARBONATE,BICARBONATE CONCENTRATE D17000,0.65,00691623
DIDECYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE,G-10,0.65,00695564
DIDECYL DIMETHYL AMMONIUM CHLORIDE,TRIPLE D LIQ 4.5%,0.65,00610461
PIROXICAM,TEVA-PIROXICAM,0.65,00695696
DIETHYLSTILBESTROL,STILBESTROL TAB 1MG,0.65,00695475
CODEINE PHOSPHATE + ACETAMINOPHEN,TEVA-LENOLTEC NO. 4,0.65,00621463
OXYGEN,OXYGEN 99.0%,0.65,00591629
CODEINE PHOSPHATE + DIPHENHYDRAMINE HYDROCHLORIDE + AMMONIUM CHLORIDE,COUGH SYRUP,0.65,00690074
COAL TAR + SALICYLIC ACID,SEBCUR-T,0.65,00666114
NITROUS OXIDE + OXYGEN,LIQUI-MED ANALGESIC GAS,0.65,00693596
SULFADOXINE + TRIMETHOPRIM,BORGAL,0.65,00555657
FUROSEMIDE,SALIX,0.65,00116238
FENBENDAZOLE,PANACUR GRANULES 22.2%,0.65,00489883
FENBENDAZOLE,PANACUR SUSPENSION 10%,0.65,00489875
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,FLEXO CSG 1000,0.65,00692336
PREDNISOLONE ACETATE,TEVA-PREDNISOLONE,0.65,00700401
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,LAROSE CSG 1000,0.65,00693073
DIDECYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,G-700,0.65,00695572
MINOXIDIL,MEN'S ROGAINE,0.65,00708925
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,GREER CSG 1000,0.65,00693057
WATER,"STERILE WATER, USP",0.65,00715697
SULFAMETHAZINE SODIUM + SULFATHIAZOLE SODIUM,SULFA 2 SOLUBLE POWDER,0.65,00644803
METHYLENE BLUE + NAPHAZOLINE NITRATE,COLLYRE BLEU LAITER,0.65,00674354
TRYPTOPHAN,TRYPTAN,0.65,00718149
CHARCOAL ACTIVATED,CHARACTOL-50,0.65,00649236
IVERMECTIN,IVOMEC,0.65,00630470
CHLORHEXIDINE ACETATE + GLYCERINE,H-30 TEAT DIP 0.55%,0.65,00726990
CHLORHEXIDINE ACETATE,H-50 UDDER WASH 1.6%,0.65,00727008
ALFACALCIDOL,ONE-ALPHA,0.65,00474517
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,LEMON QUAT,0.65,00732052
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,KWAT,0.65,00696986
CHLORTETRACYCLINE HYDROCHLORIDE + SULFAMETHAZINE + PENICILLIN G (PENICILLIN G PROCAINE),SUPER CHLOR 250,0.65,00657220
DOCUSATE SODIUM,PMS-DOCUSATE SODIUM,0.65,00703494
HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE,0.65,00646016
CYPROTERONE ACETATE,ANDROCUR,0.65,00704431
MORPHINE SULFATE,MORPHINE HP 50,0.65,00617288
EMBUTRAMIDE + TETRACAINE HYDROCHLORIDE + MEBEZONIUM IODIDE,T-61,0.65,00294039
DOXYCYCLINE (DOXYCYCLINE HYCLATE),APO-DOXY,0.65,00740713
ESTRONE,ESTRAGYN VAGINAL CREAM,0.65,00727369
HEPARIN SODIUM,HEPARIN LEO 100UNIT/ML,0.65,00727520
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,AIR X 78 DISINFECTANT CLEANER,0.65,00638811
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,AIR X 44 DISINFECTANT,0.65,00638838
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,AIR X 15 DISINFECTANT CLEANER,0.65,00638846
BENZTROPINE MESYLATE,PDP-BENZTROPINE,0.65,00706531
TRIMIPRAMINE (TRIMIPRAMINE MALEATE),TRIMIPRAMINE,0.65,00740799
SODIUM ACETATE + VITAMIN B12 + VITAMIN A + SULFAMERAZINE SODIUM + NICOTINIC ACID + VITAMIN B2 + POTASSIUM CHLORIDE + CALCIUM D-PANTOTHENATE + VITAMIN D3 + MENADIONE SODIUM BISULFITE + SULFAMETHAZINE SODIUM + CALCIUM CHLORIDE + SODIUM CHLORIDE + SULFATHIAZOLE SODIUM + MAGNESIUM SULFATE,SULFAVITE,0.65,00721069
ENALAPRIL SODIUM (ENALAPRIL MALEATE),VASOTEC,0.65,00670901
PIPERAZINE (PIPERAZINE ADIPATE),WORM TABS TAB 110MG,0.65,00708208
HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE INJECTION USP,0.65,00742813
POTASSIUM PHOSPHATE MONOBASIC,POTASSIUM PHOSPHATE MONOBASIC INJECTION,0.65,00711306
MEPERIDINE HYDROCHLORIDE,MEPERIDINE HYDROCHLORIDE INJECTION USP,0.65,00725765
LEVONORGESTREL + ETHINYL ESTRADIOL,TRIQUILAR 28,0.65,00707503
ETHINYL ESTRADIOL + LEVONORGESTREL,TRIQUILAR 21,0.65,00707600
NAPHAZOLINE HYDROCHLORIDE + PHENIRAMINE MALEATE,SOOTHE ALLERGY,0.65,00750794
NEON + CARBON MONOXIDE + OXYGEN + NITROGEN,LUNG DIFFUSION TEST MIX NO NE CO,0.65,00588075
AMITRIPTYLINE HYDROCHLORIDE,ELAVIL,0.65,00754129
DEMBREXINE (DEMBREXINE HYDROCHLORIDE),SPUTOLYSIN POWDER,0.65,00698229
SODIUM TETRADECYL SULFATE,TROMBOJECT 3%,0.65,00511226
SODIUM TETRADECYL SULFATE,TROMBOJECT 1%,0.65,00511234
LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE INJECTION USP,0.65,00436208
EPINEPHRINE,EPINEPHRINE INJECTION USP,0.65,00710814
CARBAMAZEPINE,TEGRETOL CR,0.65,00773611
NIFEDIPINE,NIFEDIPINE,0.65,00755907
OXYTETRACYCLINE HYDROCHLORIDE,OXYTETRACYCLINE 200,0.65,00719315
ACETAMINOPHEN,TYLENOL EXTRA STRENGTH CAPLETS,0.65,00723908
POLYMYXIN B (POLYMYXIN B SULFATE) + BACITRACIN,BIODERM OINTMENT,0.65,00621366
GLYCERINE + SORBITOL + LINEAR DODECYL BENZENE SULFONIC ACID,BLU-GARD TEAT DIP,0.65,00660701
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,AIR X 15 DISINFECTANT CLEANER,0.65,00638854
PROPAFENONE HYDROCHLORIDE,RYTHMOL,0.65,00603708
BENZALKONIUM CHLORIDE,PARQUAT,0.65,00594261
SODIUM DICHLOROISOCYANURATE,ZOCHLOR DISINFECTANT TAB 55%,0.65,00764914
CLENBUTEROL HYDROCHLORIDE,VENTIPULMIN,0.65,00705845
TRIAMCINOLONE ACETONIDE,TRIADERM CRM 0.1%,0.65,00716960
TIMOLOL MALEATE,TIMOLOL,0.65,00755842
ACETAMINOPHEN,TYLENOL REGULAR STRENGTH CAPLETS,0.65,00723894
SODIUM LACTATE + CALCIUM CHLORIDE + SODIUM CHLORIDE + POTASSIUM CHLORIDE,LACTATED RINGER'S IRRIGATION,0.65,00758566
METOPROLOL TARTRATE,APO-METOPROLOL (TYPE L),0.65,00751170
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,AIR X 44 DISINFECTANT CLEANER,0.65,00638862
NIZATIDINE,AXID,0.65,00778338
SODIUM POLYSTYRENE SULFONATE,SOLYSTAT,0.65,00755338
PERMETHRIN,NIX CREME RINSE,0.65,00771368
BETAMETHASONE (BETAMETHASONE VALERATE),BETADERM CRM 0.05%,0.65,00716618
BETAMETHASONE (BETAMETHASONE VALERATE),BETADERM ONT 0.1%,0.65,00716650
DOCUSATE SODIUM,TARO-DOCUSATE,0.65,00716731
NYSTATIN,NYADERM,0.65,00716871
CHLORHEXIDINE ACETATE,DELLA-PREP,0.65,00724920
SODIUM HYPOCHLORITE,DELLA-SAN LIQ 12%,0.65,00724939
CHLORHEXIDINE ACETATE,B-55,0.65,00639036
CEPHALEXIN (CEPHALEXIN MONOHYDRATE),APO-CEPHALEX,0.65,00768715
DILTIAZEM HYDROCHLORIDE,AA-DILTIAZ,0.65,00771376
ATENOLOL,APO-ATENOL TAB 50MG,0.65,00773689
ATENOLOL,APO-ATENOL TAB 100MG,0.65,00773697
NADOLOL,APO-NADOLOL,0.65,00782467
SULINDAC,TEVA-SULINDAC,0.65,00745588
NAPROXEN SODIUM,TEVA-NAPROXEN SODIUM,0.65,00778389
CARBAMAZEPINE,TEVA-CARBAMAZEPINE,0.65,00782718
BETAMETHASONE (BETAMETHASONE VALERATE),BETADERM CRM 0.1%,0.65,00716626
BETAMETHASONE (BETAMETHASONE VALERATE),BETADERM LOTION 0.1%,0.65,00716634
BETAMETHASONE (BETAMETHASONE VALERATE),BETADERM ONT 0.05%,0.65,00716642
FLUOCINONIDE,LYDERM,0.65,00716863
MELATONIN,PRIME-X MELATONIN IMPLANTS,0.65,00793167
SODIUM HYDROXIDE + CALCIUM HYDROXIDE,D-HORN PASTE,0.65,00654094
AMITRIPTYLINE HYDROCHLORIDE,PMS-AMITRIPTYLINE,0.65,00654515
LORAZEPAM,PMS-LORAZEPAM,0.65,00728187
SODIUM CHLORIDE + SODIUM BICARBONATE + POTASSIUM CHLORIDE + SODIUM SULFATE + MACROGOL,PEGLYTE POWDER,0.65,00777838
POVIDONE-IODINE,IOSPRAY 10%,0.65,00642258
CANTHARIDIN + SALICYLIC ACID + PODOPHYLLIN,CANTHARONE PLUS,0.65,00772011
COPPER NAPHTHENATE,KOPPERSOL 37.5% LIQ,0.65,00643262
ERYTHROMYCIN (ERYTHROMYCIN LACTOBIONATE),ERYTHROCIN I.V.,0.65,00682268
PHENYTOIN SODIUM,PHENYTOIN SODIUM INJECTION USP,0.65,00780626
NEOMYCIN (NEOMYCIN SULFATE) + NYSTATIN + GRAMICIDIN + TRIAMCINOLONE ACETONIDE,VIADERM KC CRM,0.65,00717002
TRIAMCINOLONE ACETONIDE + NEOMYCIN (NEOMYCIN SULFATE) + GRAMICIDIN + NYSTATIN,VIADERM KC ONT,0.65,00717029
AZAPERONE,STRESNIL,0.65,00755710
AMYLASE + LIPASE + PROTEASE,PANCREASE MT 16,0.65,00789429
AMYLASE + PROTEASE + LIPASE,PANCREASE MT 10,0.65,00789437
PROTEASE + AMYLASE + LIPASE,PANCREASE MT 4,0.65,00789445
OXYQUINOLINE + PHENOL + CAMPHOR + SCARLET RED,RED-KOTE AEROSOL SPRAY,0.65,00789321
CHLORAMPHENICOL (CHLORAMPHENICOL PALMITATE),CHLOR PALM 250 (CHLORAMPHENICOL PALMITATE ORAL SUSPENSION),0.65,00798363
THIAMINE HYDROCHLORIDE,THIAMINE HCL INJ USP 500MG/ML,0.65,00651826
EPINEPHRINE HYDROCHLORIDE,EPICLOR INJ 1MG/ML,0.65,00654590
EPINEPHRINE HYDROCHLORIDE + LIDOCAINE HYDROCHLORIDE,LIDO-2 LIQ,0.65,00654639
IRON (FERRIC HYDROXIDE SUCROSE COMPLEX),HIPPIRON,0.65,00719021
TRIAZOLAM,TRIAZOLAM,0.65,00808571
DIMENHYDRINATE,KIDS GRAVOL SUPPOSITORIES,0.65,00783595
WHITE PETROLATUM,WHITE PETROLATUM OINTMENT,0.65,00741515
VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE),VANCOCIN,0.65,00788716
ACETAMINOPHEN + CODEINE PHOSPHATE,TRIATEC-30,0.65,00789828
ACETAMINOPHEN,ACETAMINOPHEN TABLETS 500 MG,0.65,00789798
TYLOSIN (TYLOSIN PHOSPHATE),TYLOSIN 40,0.65,00800422
INSULIN + INSULIN ISOPHANE (NPH),HUMULIN 30/70 (INSULIN HUMAN BIOSYNTH INJ),0.65,00795879
DINITOLMIDE,ZOAMIX,0.65,00656917
MINERAL OIL + WHITE PETROLATUM,REFRESH LACRI-LUBE,0.65,00210889
OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,EPQUAT DISINFECTANT SANITIZER FUNGICIDE DEODORIZER,0.65,00799394
OMEPRAZOLE,LOSEC,0.65,00846503
CHLORHEXIDINE GLUCONATE,DEXIDIN 20,0.65,00832030
SODIUM CHLORIDE,"0.9% SODIUM CHLORIDE IRRIGATION, USP",0.65,00786160
POTASSIUM CHLORIDE + SODIUM CHLORIDE,(20MMOL/L) POTASSIUM CHLORIDE IN 0.9% SODIUM CHLORIDE INJECTION USP,0.65,00786209
POTASSIUM CHLORIDE + SODIUM CHLORIDE,(40 MMOL/L) POTASSIUM CHLORIDE IN 0.9% SODIUM CHLORIDE INJECTION USP,0.65,00786217
GLYCINE,GLYCINE 1.5% IRRIGATION USP SOL,0.65,00799955
SORBITOL + MANNITOL,CYSTOSOL W 3% HEXITOLS,0.65,00799963
CALCIUM CHLORIDE + SODIUM CHLORIDE + POTASSIUM CHLORIDE + SODIUM LACTATE,LACTATED RINGER'S IRRIGATION SOL,0.65,00799971
WATER,"STERILE WATER FOR IRRIGATION, USP",0.65,00799998
DEXTROSE + CALCIUM CHLORIDE + POTASSIUM CHLORIDE + MAGNESIUM CHLORIDE + SODIUM CHLORIDE + ACETIC ACID,ACID CONCENTRATE D12201,0.65,00860565
DICLOFENAC SODIUM,TEVA-DICLOFENAC EC,0.65,00808547
AMYLASE + PROTEASE + LIPASE,COTAZYM ECS 20,0.65,00821373
ATENOLOL,PRO-ATENOLOL,0.65,00828793
METRONIDAZOLE,PMS-METRONIDAZOLE,0.65,00783137
OCTREOTIDE (OCTREOTIDE ACETATE),SANDOSTATIN,0.65,00839191
PROCHLORPERAZINE,ODAN-PROCHLORPERAZINE,0.65,00789720
CLOTRIMAZOLE,CLOTRIMADERM VAGINAL 6,0.65,00812366
CLOTRIMAZOLE,CLOTRIMADERM VAGINAL 3,0.65,00812374
VERAPAMIL HYDROCHLORIDE,AA-VERAP,0.65,00782491
NYSTATIN,PMS-NYSTATIN SUSPENSION 100000 UNIT/ML,0.65,00792667
ASCORBIC ACID (SODIUM ASCORBATE),VITAMIN C,0.65,00780634
VITAMIN K1,VITAMIN K1,0.65,00781878
